,DOMINIO,T_INSTRUM,ESTRATO,PISOS,P1_2,P1_2_A,FOCOS,P1_4_1,P1_4_2,P1_4_3,P1_4_4,P1_4_5,P1_4_6,P1_4_7,P1_4_8,P1_4_9,AGUA,DRENAJE,P1_7,P1_9,P1_10_1,P1_10_2,P1_10_3,P1_10_4,PAREN,EDAD,RES_MADRE,RES_PADRE,ESCOLARIDAD,GRA,ALFABETISMO,ASISTENCIA_ESC,PERT_INDIGENA,LENG_INDIGENA,LENG_ESPAÑOL,TRABAJO,P2_14,P2_15,P10_1,P10_3,NACIO_VIV,NACIO_MUERT,ABORTO,P10_5,P10_6ANIO,P10_6MES,P10_8_abuso,P10_8_atencion,P10_7
12717,0,4,1,1,3,5,6,1,1,1,0,1,1,1,0,0,0,0,4,1,,,,,0,5,3.0,1.0,4,3.0,1,0,2.0,0,,1,,1.0,2,0,1,0,0,2,3,1,1,0,2
12721,0,0,1,2,1,3,6,1,1,0,0,1,1,1,0,0,0,0,3,1,,,,,1,5,2.0,2.0,1,2.0,1,0,2.0,0,,0,10.0,,5,0,1,0,0,4,3,10,0,0,4
12729,0,2,1,1,1,1,2,1,1,0,0,1,1,1,0,0,1,0,3,1,,,,,2,1,2.0,1.0,1,2.0,1,0,0.0,0,,1,,1.0,0,0,1,0,0,1,2,4,1,0,1
12753,0,0,2,1,1,2,3,1,1,0,0,1,1,1,1,1,1,0,3,1,,,,,1,4,2.0,3.0,1,2.0,1,0,2.0,0,,0,10.0,,8,0,1,0,0,0,0,10,0,0,4
12754,0,0,2,1,1,3,5,0,1,1,0,1,1,1,1,1,0,0,4,1,,,,,1,4,2.0,2.0,4,4.0,1,0,2.0,0,,0,10.0,,0,1,2,0,0,1,3,4,0,0,1
12755,0,0,0,1,1,2,4,0,1,0,0,1,0,0,0,0,1,0,3,1,,,,,1,1,2.0,2.0,1,2.0,1,0,0.0,0,,0,10.0,,1,0,1,0,0,0,3,11,1,0,1
12756,0,0,0,1,2,3,6,0,1,0,0,1,0,0,0,0,1,0,4,1,,,,,1,2,3.0,2.0,1,2.0,1,0,2.0,0,,0,10.0,,5,0,1,0,0,0,2,9,0,1,4
12757,0,0,0,1,2,2,2,0,1,0,0,1,0,0,0,0,1,0,6,1,,,,,1,5,3.0,2.0,1,5.0,1,0,2.0,0,,0,10.0,,5,0,1,0,0,0,1,5,1,0,4
12758,0,0,0,1,1,2,3,1,1,0,0,1,0,0,0,0,1,0,5,1,,,,,1,1,2.0,2.0,0,,1,0,0.0,0,,0,10.0,,8,0,1,0,0,1,4,11,0,1,1
12759,0,0,0,1,1,2,2,0,1,0,0,0,0,0,0,0,5,0,5,1,,,,,1,2,2.0,2.0,1,2.0,1,0,2.0,0,,0,10.0,,5,0,1,0,0,0,3,4,0,0,4
12760,0,0,0,1,2,3,3,0,1,0,0,1,0,0,0,0,0,0,4,1,,,,,1,2,2.0,2.0,1,3.0,1,0,2.0,0,,0,10.0,,5,0,1,0,0,0,1,4,1,0,4
12761,0,2,0,0,1,2,2,0,1,0,0,1,0,0,0,0,5,0,10,1,,,,,0,5,2.0,2.0,1,1.0,1,0,2.0,0,,0,10.0,,5,0,1,0,0,1,1,3,1,0,1
12763,0,0,1,1,1,2,5,0,1,0,0,1,1,1,0,0,5,2,4,1,,,,,1,2,2.0,2.0,1,5.0,1,0,0.0,0,,0,10.0,,0,0,1,0,0,1,3,2,1,1,1
12768,0,0,1,1,2,3,8,1,1,1,1,1,1,1,1,1,0,0,3,1,,,,,1,2,2.0,3.0,4,5.0,1,1,2.0,0,,0,10.0,,0,0,1,0,0,1,2,3,0,0,1
12769,0,0,1,1,2,3,4,1,1,0,0,1,1,1,1,0,1,2,5,1,,,,,3,2,2.0,2.0,2,2.0,1,0,2.0,0,,1,,1.0,0,0,1,0,0,1,2,10,0,0,1
12770,0,0,1,2,3,5,10,1,1,0,0,1,1,1,0,0,5,0,5,1,,,,,0,4,2.0,2.0,1,1.0,1,0,0.0,0,,0,10.0,,5,0,1,0,0,0,3,0,1,0,4
12773,0,0,0,1,2,3,4,1,0,0,0,1,0,0,0,0,1,0,6,1,,,,,1,3,2.0,2.0,1,4.0,1,0,2.0,0,,0,10.0,,1,0,1,0,0,0,4,7,0,0,4
12774,0,0,0,2,2,4,9,1,1,1,0,1,1,0,1,1,0,0,5,1,,,,,1,5,3.0,3.0,1,4.0,1,0,0.0,0,,1,,4.0,8,0,1,0,0,0,2,5,1,0,4
12775,0,0,0,1,1,3,3,1,1,0,0,1,0,1,0,0,0,0,4,1,,,,,1,3,2.0,2.0,1,3.0,1,0,0.0,0,,0,10.0,,1,0,1,0,0,0,2,10,0,0,4
12776,0,0,0,1,1,2,2,0,1,0,0,1,0,0,0,1,1,0,3,1,,,,,1,1,2.0,2.0,1,4.0,1,0,0.0,0,,0,10.0,,1,0,1,0,0,0,3,8,1,0,4
12778,0,0,1,1,3,5,4,1,1,0,0,1,0,1,0,0,0,0,5,1,,,,,1,3,3.0,2.0,1,2.0,1,0,0.0,0,,0,10.0,,8,0,1,0,0,4,0,9,0,0,1
12779,0,0,1,1,1,2,6,0,1,0,0,1,1,1,0,0,0,0,4,1,,,,,1,2,2.0,2.0,1,5.0,1,0,2.0,0,,0,10.0,,0,0,1,0,0,1,1,7,0,0,1
12780,0,2,1,0,3,5,5,0,1,0,0,1,0,1,0,0,1,0,5,1,,,,,3,1,2.0,1.0,1,2.0,1,0,2.0,0,,1,,1.0,8,0,1,0,0,0,2,5,0,1,4
12781,0,2,1,1,1,4,4,0,0,1,0,1,0,1,0,1,0,0,2,1,,,,,0,1,2.0,2.0,2,2.0,1,1,0.0,0,,1,,1.0,8,0,1,0,0,1,2,6,0,0,1
12782,0,0,1,1,1,2,2,0,1,0,0,1,1,0,0,1,0,1,3,1,,,,,1,2,2.0,2.0,2,2.0,1,0,0.0,0,,0,10.0,,8,0,1,0,0,0,2,10,0,0,4
12788,0,0,1,1,2,4,12,1,1,0,0,1,1,1,1,0,0,0,4,1,,,,,1,3,2.0,2.0,2,2.0,1,0,2.0,0,,1,,4.0,0,0,1,0,0,0,0,11,1,1,1
12789,0,0,1,1,2,2,6,1,1,0,0,1,0,0,0,0,0,0,2,1,,,,,1,2,2.0,2.0,2,2.0,1,0,2.0,0,,1,,1.0,5,1,0,1,1,0,5,8,0,1,4
12790,0,2,1,1,2,3,3,0,1,0,0,1,1,1,0,1,0,0,4,1,,,,,0,3,3.0,3.0,2,2.0,1,0,2.0,0,,1,,4.0,0,0,2,0,0,4,0,5,1,1,4
12793,0,4,1,1,2,3,5,0,1,0,0,1,0,0,0,0,0,0,7,1,,,,,2,0,1.0,1.0,0,,0,0,2.0,0,,1,,4.0,8,0,1,0,0,4,4,1,0,1,4
12794,0,0,1,1,2,4,9,1,1,0,0,1,1,1,1,1,0,0,5,1,,,,,1,3,3.0,3.0,2,2.0,1,0,0.0,0,,0,1.0,4.0,8,0,1,0,0,4,1,8,0,1,4
12803,0,4,1,1,2,3,3,1,0,0,0,1,1,1,0,1,0,0,7,1,,,,,2,2,1.0,1.0,1,5.0,1,0,2.0,0,,0,10.0,,0,0,1,0,0,1,0,10,0,0,1
12826,0,0,1,1,2,3,4,0,1,0,0,1,1,1,0,0,1,0,5,1,,,,,1,3,1.0,2.0,2,2.0,1,0,2.0,0,,1,,4.0,0,0,1,0,0,1,3,1,0,0,1
12832,0,0,1,2,2,5,9,0,1,1,0,1,1,0,1,1,0,0,3,1,,,,,1,1,2.0,2.0,2,2.0,1,0,0.0,0,,0,10.0,,8,0,1,0,0,4,1,2,1,1,4
12833,0,0,1,1,1,2,4,0,1,0,0,1,1,1,0,1,0,0,5,1,,,,,1,3,2.0,2.0,1,2.0,1,0,1.0,0,,0,10.0,,5,0,1,0,0,0,4,1,0,0,0
12834,0,2,1,2,2,5,7,1,1,0,1,1,1,1,0,1,0,0,6,1,,,,,2,3,1.0,1.0,1,2.0,1,1,,0,,1,,1.0,5,0,1,0,0,0,1,2,0,1,4
12835,0,2,1,1,1,1,2,1,1,0,0,1,0,1,0,1,0,0,3,1,,,,,0,3,3.0,2.0,2,0.0,1,0,0.0,0,,1,,1.0,8,1,2,0,0,0,2,9,0,0,0
12839,0,0,1,1,1,3,6,1,1,0,0,1,1,1,1,1,1,0,2,1,,,,,1,2,2.0,3.0,2,0.0,1,0,2.0,0,,0,10.0,,8,0,1,0,0,6,1,5,0,1,4
12840,0,0,1,1,2,2,4,0,1,0,0,1,0,0,0,0,1,0,3,1,,,,,1,1,2.0,2.0,1,0.0,1,0,2.0,0,,0,10.0,,5,1,2,0,0,4,1,3,0,0,4
12841,0,1,0,1,2,6,13,1,1,0,0,1,1,0,0,0,0,0,3,1,,,,,0,2,2.0,2.0,1,2.0,1,0,0.0,1,1.0,0,3.0,4.0,5,0,1,0,0,4,2,6,0,0,4
12849,0,0,1,2,2,4,6,0,1,1,0,1,1,1,1,0,0,1,4,1,,,,,1,2,3.0,2.0,1,2.0,1,0,,0,,0,10.0,,8,1,1,0,0,0,4,6,0,0,0
12875,0,0,0,0,1,1,2,0,1,0,0,1,0,0,0,0,1,1,3,1,,,,,1,2,2.0,2.0,1,2.0,1,0,0.0,0,,1,,1.0,8,0,1,0,0,0,3,1,0,0,4
12877,0,0,0,1,1,2,4,1,1,0,0,1,1,1,0,0,1,1,4,1,,,,,1,2,2.0,2.0,1,2.0,1,0,0.0,1,1.0,1,,1.0,5,0,1,0,0,0,3,8,1,0,4
12880,0,0,2,1,1,2,4,0,1,0,1,1,1,1,0,1,1,3,3,1,,,,,1,3,2.0,2.0,4,3.0,1,0,0.0,0,,1,,1.0,0,0,1,0,0,1,0,10,0,1,1
12881,0,0,2,1,2,3,7,0,1,1,0,1,0,1,0,1,1,0,4,1,,,,,0,4,2.0,3.0,4,4.0,1,0,2.0,0,,1,,1.0,0,0,1,0,0,1,3,8,0,0,1
12882,0,2,1,2,1,2,4,1,1,0,0,1,1,1,0,0,0,0,2,1,,,,,0,2,2.0,2.0,4,0.0,1,0,0.0,0,,1,,4.0,8,0,1,0,0,6,2,9,0,0,0
12883,0,0,1,1,1,3,4,1,1,0,0,1,1,0,0,0,0,0,2,1,,,,,1,1,2.0,2.0,1,2.0,1,0,0.0,0,,0,10.0,,8,0,1,0,0,0,0,2,1,0,4
12884,0,4,1,1,2,3,4,1,1,0,0,1,1,1,0,1,1,0,5,1,,,,,2,5,1.0,2.0,2,2.0,1,1,0.0,0,,1,,1.0,8,0,1,0,0,6,2,6,0,0,1
12885,0,1,1,1,2,3,7,1,1,0,0,1,1,1,0,1,1,0,4,1,,,,,2,4,1.0,1.0,2,2.0,1,0,0.0,0,,1,,1.0,2,0,1,0,0,6,2,7,1,1,3
12886,0,0,1,1,1,2,5,1,1,0,0,1,0,0,0,0,3,4,5,1,,,,,1,2,2.0,2.0,1,2.0,1,0,2.0,0,,0,10.0,,5,1,2,0,0,4,4,0,0,0,0
12887,0,0,1,2,2,4,8,0,1,1,0,1,1,1,0,1,0,0,5,1,,,,,3,1,2.0,3.0,2,0.0,1,0,2.0,0,,0,10.0,,8,0,1,0,0,4,4,0,0,1,4
12891,0,0,1,2,1,3,6,0,1,0,0,1,1,0,0,0,0,0,11,1,,,,,1,3,2.0,2.0,1,5.0,1,0,2.0,0,,0,10.0,,8,3,2,0,2,6,2,7,1,0,4
12892,0,0,1,1,3,5,10,1,1,0,1,1,1,1,1,0,0,0,4,1,,,,,1,2,2.0,2.0,2,2.0,1,0,2.0,0,,0,10.0,,0,1,2,0,0,1,4,8,0,0,1
12893,0,0,1,2,1,3,5,1,0,0,0,1,0,0,0,1,0,0,3,1,,,,,1,2,2.0,2.0,2,2.0,1,0,0.0,0,,0,10.0,,5,0,1,0,0,0,4,3,1,1,4
12894,0,0,1,1,3,4,5,1,1,0,0,1,0,0,0,1,0,0,4,2,0.0,1.0,0.0,0.0,1,1,2.0,2.0,1,2.0,1,0,0.0,0,,0,10.0,,8,2,3,0,0,0,5,8,0,0,4
12895,0,2,1,2,3,4,7,1,1,1,1,1,1,0,1,1,0,0,6,1,,,,,2,1,1.0,1.0,2,2.0,1,0,0.0,0,,0,10.0,,5,0,1,0,0,0,1,1,1,0,4
12896,0,0,1,1,1,2,4,1,1,0,0,1,0,1,0,1,1,0,7,1,,,,,1,2,2.0,2.0,1,2.0,1,0,2.0,0,,0,10.0,,5,1,2,0,0,0,5,4,0,0,4
12897,0,0,1,1,2,3,4,0,1,0,0,1,1,0,0,1,0,0,5,1,,,,,1,2,2.0,2.0,2,2.0,1,0,2.0,0,,0,10.0,,0,0,1,0,0,4,5,8,1,0,1
12899,0,0,1,1,2,3,6,1,1,0,0,1,1,1,0,1,0,0,4,1,,,,,1,3,2.0,2.0,2,2.0,1,0,2.0,0,,1,,4.0,5,0,1,0,0,6,4,2,0,0,4
12903,0,0,1,1,2,3,2,1,1,0,1,1,1,1,0,1,4,0,5,1,,,,,1,4,2.0,2.0,1,2.0,1,0,2.0,0,,1,,4.0,8,0,1,0,0,1,1,7,0,1,1
12920,0,0,1,2,3,4,6,1,1,0,1,1,1,1,1,1,0,0,7,2,0.0,1.0,0.0,0.0,1,3,1.0,1.0,4,4.0,1,0,2.0,0,,1,,1.0,0,0,1,0,0,1,1,9,0,0,1
12924,0,0,0,1,1,1,3,0,0,0,0,1,1,0,0,0,1,0,3,1,,,,,1,1,2.0,2.0,2,2.0,1,0,2.0,0,,0,10.0,,8,0,1,0,0,0,2,0,1,0,4
12925,0,0,0,1,3,4,4,0,1,0,0,1,0,0,1,1,1,0,8,1,,,,,3,0,2.0,2.0,1,5.0,1,0,0.0,0,,0,10.0,,8,0,1,0,0,1,5,0,0,0,1
12926,0,0,0,1,1,2,4,0,1,0,0,1,1,1,1,0,1,0,12,4,0.0,0.0,1.0,0.0,1,1,1.0,1.0,1,2.0,1,0,2.0,0,,0,10.0,,8,0,1,0,0,6,3,3,0,0,4
12927,0,0,0,1,1,2,1,1,0,0,0,1,1,0,0,0,5,2,4,1,,,,,0,4,2.0,2.0,1,2.0,1,0,0.0,0,,0,10.0,,8,0,1,0,0,4,0,7,0,0,4
12937,0,0,0,2,3,4,6,0,1,1,0,1,1,0,0,1,0,1,6,1,,,,,1,3,2.0,3.0,2,2.0,1,0,0.0,1,1.0,0,10.0,,5,0,1,0,0,0,3,11,1,1,4
12938,0,0,0,1,2,4,6,1,0,0,0,1,1,0,0,0,1,1,4,1,,,,,1,2,2.0,2.0,1,5.0,1,0,0.0,1,1.0,0,10.0,,5,0,1,0,0,4,4,11,0,0,4
12940,0,0,0,1,1,1,3,0,0,0,0,1,0,0,0,0,1,1,4,1,,,,,1,2,2.0,2.0,0,,0,0,0.0,1,1.0,0,10.0,,5,0,2,0,0,0,1,0,0,0,4
12946,0,0,1,1,3,5,9,1,1,0,0,1,1,1,0,0,5,0,6,1,,,,,4,3,3.0,2.0,2,0.0,1,0,2.0,0,,0,10.0,,5,0,1,0,0,0,5,8,0,0,0
12947,0,0,1,0,1,1,2,0,0,0,0,1,0,0,0,0,5,0,3,1,,,,,1,1,2.0,2.0,1,5.0,1,0,0.0,1,1.0,0,10.0,,8,0,1,0,0,0,1,0,1,0,0
12948,0,0,1,1,2,4,5,1,1,0,0,1,1,1,0,0,1,0,8,1,,,,,2,0,1.0,1.0,1,5.0,1,0,2.0,0,,0,10.0,,8,0,1,0,0,0,3,0,0,0,4
12949,0,0,1,2,2,4,11,0,1,1,1,1,1,1,1,1,0,0,4,1,,,,,1,3,2.0,2.0,4,6.0,1,1,2.0,0,,1,,1.0,2,1,2,0,0,2,3,7,0,1,2
12952,0,4,1,1,2,5,6,1,1,1,1,1,1,1,0,1,0,0,6,1,,,,,2,2,3.0,1.0,4,2.0,1,0,2.0,0,,0,10.0,,8,0,1,0,0,0,1,2,0,0,4
12953,0,2,1,2,2,3,5,0,0,0,0,1,1,0,0,1,0,0,3,1,,,,,0,5,2.0,,3,0.0,1,0,0.0,0,,1,,1.0,2,0,2,0,0,2,2,7,0,0,2
12954,0,2,1,2,3,5,10,1,1,0,1,1,1,1,1,1,0,0,5,1,,,,,2,4,1.0,1.0,1,2.0,1,0,0.0,0,,1,,4.0,8,0,1,0,0,0,1,9,0,0,0
12955,0,0,1,1,1,2,3,0,1,0,0,1,1,0,0,0,1,0,5,1,,,,,1,4,3.0,2.0,1,2.0,1,0,2.0,0,,0,10.0,,8,0,1,0,0,0,3,10,0,0,4
12957,0,2,1,2,2,4,7,1,1,0,0,1,1,1,0,1,4,0,6,1,,,,,2,2,1.0,3.0,1,2.0,1,0,0.0,0,,1,,1.0,0,0,1,0,0,6,1,10,1,1,4
12971,0,0,1,1,2,5,15,1,1,1,0,1,1,1,1,1,0,0,4,1,,,,,0,5,2.0,3.0,1,2.0,1,0,0.0,0,,0,10.0,,8,0,1,0,0,4,4,11,0,0,0
12973,0,1,1,1,3,5,5,1,1,0,1,1,1,1,0,0,1,0,4,2,0.0,1.0,0.0,0.0,0,2,2.0,2.0,1,5.0,1,0,0.0,1,1.0,1,,1.0,5,0,1,0,0,4,1,9,1,1,4
12985,0,0,1,1,1,2,3,1,1,0,0,1,0,0,0,0,1,0,5,1,,,,,1,3,2.0,3.0,1,3.0,1,0,2.0,0,,0,10.0,,8,0,1,0,0,0,2,5,1,0,4
12986,0,0,1,2,1,2,5,1,1,1,0,1,1,1,1,1,0,0,3,1,,,,,1,2,2.0,2.0,4,3.0,1,0,2.0,0,,0,10.0,,2,1,1,0,1,6,5,3,1,0,2
12987,0,0,0,2,2,4,5,0,1,0,0,1,1,1,1,0,0,1,4,1,,,,,1,2,2.0,2.0,4,1.0,1,0,2.0,0,,0,10.0,,5,0,1,0,0,0,1,2,0,1,4
12988,0,0,0,1,2,3,2,1,1,0,0,1,0,1,0,1,1,2,5,1,,,,,1,2,2.0,2.0,1,4.0,1,0,0.0,0,,0,10.0,,5,1,2,0,0,0,4,9,1,0,4
12989,0,0,0,1,4,6,7,0,1,0,0,1,1,1,1,0,0,1,4,1,,,,,3,1,2.0,2.0,1,2.0,1,0,2.0,0,,0,10.0,,0,0,1,0,0,6,2,3,0,0,1
12990,0,0,0,1,1,1,2,0,1,0,0,1,0,0,0,0,1,1,5,1,,,,,1,1,3.0,3.0,1,1.0,1,0,2.0,0,,0,10.0,,8,1,2,0,0,6,4,10,0,1,4
12995,0,2,1,1,2,4,4,1,1,0,0,1,0,1,0,0,0,0,3,1,,,,,2,2,3.0,1.0,2,2.0,1,0,2.0,0,,0,10.0,,5,0,1,0,0,0,1,3,1,1,4
13042,0,0,0,1,2,3,3,0,1,0,0,1,0,0,0,1,0,0,13,3,0.0,1.0,0.0,0.0,1,2,2.0,3.0,1,1.0,1,0,2.0,0,,0,10.0,,5,1,2,0,0,0,5,0,0,1,4
13043,0,2,1,1,2,4,5,1,1,1,0,1,1,1,0,1,1,2,5,1,,,,,2,2,1.0,1.0,2,2.0,1,0,2.0,0,,0,10.0,,8,0,1,0,0,4,4,0,1,1,4
13044,0,0,0,1,1,1,4,0,1,0,0,1,1,1,0,0,1,0,4,1,,,,,1,3,2.0,3.0,2,2.0,1,0,2.0,0,,0,10.0,,5,0,1,0,0,0,4,9,0,0,4
13065,0,0,2,2,3,6,10,0,0,0,0,1,1,1,1,0,0,0,4,1,,,,,2,1,1.0,3.0,4,1.0,1,0,2.0,0,,1,,1.0,0,0,1,0,0,1,3,1,1,1,1
13068,0,2,1,1,2,3,17,1,1,0,0,1,1,1,0,0,5,1,5,1,,,,,2,1,1.0,1.0,2,1.0,1,0,2.0,0,,0,10.0,,5,0,1,0,0,1,4,9,0,0,1
13069,0,4,1,1,1,1,5,0,1,0,0,1,0,1,0,0,1,1,2,1,,,,,0,3,3.0,3.0,1,2.0,1,0,2.0,0,,0,10.0,,8,0,1,0,1,0,1,6,1,0,1
13070,0,0,1,1,1,1,4,0,1,0,0,1,0,0,0,0,0,1,5,1,,,,,1,2,2.0,2.0,1,2.0,1,0,2.0,0,,0,10.0,,5,0,1,0,0,0,2,7,0,0,4
13071,0,0,1,2,3,4,5,0,1,0,0,1,1,1,1,0,1,1,6,1,,,,,2,1,1.0,2.0,2,2.0,1,0,0.0,0,,0,10.0,,5,0,1,0,0,0,3,11,0,1,4
13078,0,2,1,1,2,3,3,1,0,0,0,1,0,0,0,0,1,4,4,1,,,,,2,4,1.0,1.0,1,2.0,1,0,0.0,1,1.0,0,10.0,,5,0,1,0,0,0,4,8,0,0,0
13079,0,0,1,2,2,2,6,0,1,0,0,1,1,1,0,1,0,1,5,1,,,,,1,5,2.0,2.0,1,5.0,1,0,0.0,0,,1,,2.0,0,0,1,0,0,1,0,9,0,0,1
13080,0,0,1,2,3,4,9,1,1,0,0,1,1,1,0,0,0,1,5,1,,,,,1,3,2.0,2.0,2,2.0,1,0,0.0,0,,0,10.0,,0,0,1,0,0,0,0,11,1,0,1
13081,0,0,1,2,2,2,7,1,1,0,0,1,1,0,0,1,0,1,6,1,,,,,0,4,2.0,2.0,1,2.0,1,0,2.0,0,,1,,1.0,8,0,1,0,0,6,1,1,0,0,1
13082,0,0,1,1,1,2,3,1,1,0,0,1,1,0,0,0,1,1,3,1,,,,,1,2,2.0,2.0,1,5.0,1,0,0.0,0,,0,10.0,,0,0,1,0,0,1,4,2,0,0,1
13083,0,0,1,0,1,1,2,1,0,0,0,1,0,0,0,0,3,4,3,1,,,,,1,0,2.0,2.0,1,1.0,1,0,0.0,0,,0,8.0,,5,0,1,0,0,0,4,10,0,0,1
13084,0,0,1,1,1,1,3,0,1,0,0,1,1,1,0,0,3,1,3,1,,,,,1,2,2.0,2.0,1,2.0,1,0,2.0,0,,0,10.0,,5,0,1,0,0,0,4,0,0,0,4
13085,0,0,1,2,3,5,10,0,1,1,1,1,1,1,0,1,0,1,7,1,,,,,2,1,1.0,1.0,1,2.0,1,0,0.0,0,,1,,1.0,0,1,2,0,0,0,2,8,0,1,0
13086,0,0,1,1,2,3,5,0,1,1,0,1,1,1,0,1,5,1,3,1,,,,,1,2,2.0,2.0,4,3.0,1,0,0.0,0,,0,10.0,,0,0,1,0,0,1,0,6,1,0,1
13087,0,0,1,2,2,4,4,0,1,0,0,1,1,1,1,1,0,1,4,1,,,,,1,2,2.0,3.0,1,2.0,1,0,0.0,0,,0,10.0,,0,0,1,0,0,1,2,9,1,1,1
13088,0,3,1,1,1,1,3,0,0,0,0,1,0,0,0,0,1,4,2,1,,,,,0,4,3.0,2.0,1,4.0,1,0,0.0,0,,1,,1.0,8,0,1,0,0,1,3,5,0,0,1
13089,0,0,1,2,2,3,10,1,1,0,0,1,1,1,0,1,0,1,5,1,,,,,1,5,2.0,3.0,1,2.0,1,0,0.0,0,,0,10.0,,5,0,1,0,0,0,2,2,1,0,0
13090,0,0,1,1,2,4,7,1,1,1,0,1,1,1,0,0,0,1,5,1,,,,,1,4,2.0,2.0,1,5.0,1,0,0.0,0,,1,,1.0,8,0,1,0,0,1,0,10,1,0,1
13091,0,0,1,1,1,3,7,0,1,0,0,1,1,0,0,1,0,1,3,1,,,,,1,0,2.0,2.0,1,2.0,1,0,0.0,0,,1,,1.0,8,0,1,0,0,0,3,0,0,0,0
13092,0,3,1,1,2,2,4,0,1,0,0,1,0,0,0,0,1,1,4,1,,,,,0,3,2.0,2.0,2,2.0,1,0,0.0,0,,0,1.0,4.0,5,0,1,0,0,1,4,1,1,0,1
13093,0,0,1,1,2,3,4,1,1,0,0,1,1,1,0,0,2,4,3,1,,,,,0,1,2.0,2.0,1,2.0,1,0,0.0,0,,0,10.0,,0,0,1,0,0,0,3,10,0,1,0
13094,0,0,1,2,2,5,13,1,1,1,0,1,1,1,1,1,0,1,4,1,,,,,1,4,2.0,2.0,1,2.0,1,0,0.0,1,1.0,1,,4.0,0,0,1,0,0,6,0,1,0,0,1
13095,0,0,1,1,2,2,3,1,0,0,0,0,0,1,0,0,0,1,7,1,,,,,2,0,1.0,2.0,1,5.0,1,0,0.0,1,1.0,0,10.0,,5,0,1,0,0,0,3,9,1,1,1
13096,0,0,1,2,1,3,7,1,1,0,0,1,1,0,0,1,1,1,3,1,,,,,1,1,2.0,2.0,3,2.0,1,0,0.0,0,,0,10.0,,0,0,1,0,0,1,4,9,1,1,1
13097,0,2,1,1,1,3,6,1,1,0,0,1,1,1,0,0,0,1,6,1,,,,,2,3,1.0,1.0,1,2.0,1,0,0.0,0,,0,10.0,,0,0,2,0,0,0,2,3,0,0,1
13098,0,0,1,2,1,2,4,1,1,0,0,1,1,0,0,0,0,1,6,1,,,,,1,4,2.0,3.0,1,2.0,1,0,2.0,0,,0,10.0,,8,0,1,0,0,4,3,4,0,0,4
13100,0,0,1,2,1,4,8,0,1,1,0,1,1,1,1,0,0,1,3,1,,,,,1,3,2.0,2.0,2,2.0,1,0,0.0,0,,1,,1.0,0,1,1,0,1,1,2,10,0,0,1
13103,0,0,0,1,3,4,7,1,1,0,0,1,1,1,0,0,0,1,13,1,,,,,2,1,1.0,1.0,2,0.0,1,0,0.0,0,,1,,1.0,5,0,1,0,0,0,2,5,0,0,0
13104,0,0,0,1,2,2,6,1,1,1,0,1,1,1,0,1,1,1,4,1,,,,,1,3,2.0,2.0,4,0.0,1,1,0.0,0,,1,,1.0,0,0,1,0,0,1,3,5,0,0,1
13105,0,0,0,2,2,4,9,1,1,0,0,1,1,1,0,0,0,1,7,1,,,,,2,1,1.0,2.0,1,2.0,1,0,0.0,0,,0,10.0,,8,0,1,0,0,1,2,6,0,0,1
13106,0,0,0,1,2,2,7,1,1,0,0,1,1,1,0,1,0,1,3,1,,,,,1,3,2.0,3.0,1,2.0,1,0,0.0,0,,0,10.0,,0,0,0,1,0,1,2,1,0,0,1
13112,0,0,0,2,1,2,3,0,1,0,0,1,0,0,1,0,0,1,4,1,,,,,1,4,2.0,3.0,1,5.0,1,0,0.0,1,1.0,0,10.0,,5,0,1,0,0,0,4,10,0,0,4
13114,0,0,0,1,1,1,4,0,1,0,0,1,0,1,0,0,1,4,3,1,,,,,1,3,2.0,2.0,1,5.0,1,0,0.0,1,1.0,0,10.0,,5,0,1,0,0,4,1,2,0,0,4
13115,0,0,0,1,1,2,5,0,1,0,0,1,1,1,0,0,1,4,4,1,,,,,1,2,3.0,2.0,1,2.0,1,0,0.0,1,1.0,1,,4.0,5,0,1,0,0,4,2,5,1,0,4
13116,0,0,0,0,1,3,6,0,1,0,0,1,1,1,0,0,1,4,8,1,,,,,2,0,1.0,1.0,1,2.0,1,0,0.0,1,1.0,0,10.0,,8,0,1,0,0,4,5,3,0,1,4
13117,0,0,0,1,1,2,6,0,1,0,0,1,1,1,0,0,0,1,5,1,,,,,1,2,2.0,2.0,1,2.0,1,0,0.0,1,1.0,0,5.0,4.0,5,0,1,0,0,4,3,11,0,0,4
13118,0,0,0,2,3,4,13,1,1,1,1,1,1,1,0,1,0,1,8,1,,,,,2,2,1.0,1.0,4,3.0,1,0,0.0,1,1.0,0,10.0,,5,1,2,0,0,0,5,7,0,1,4
13119,0,0,0,1,3,3,5,1,0,0,0,1,1,1,0,1,0,1,8,1,,,,,2,2,1.0,1.0,1,2.0,1,0,0.0,1,1.0,1,,1.0,0,0,1,0,0,0,2,4,0,1,4
13120,0,0,0,2,2,5,3,0,1,0,0,1,1,0,0,0,1,1,4,1,,,,,0,1,2.0,2.0,2,2.0,1,0,0.0,1,1.0,1,,4.0,5,0,2,2,0,0,3,8,0,0,4
13122,0,2,0,1,2,3,7,0,0,0,0,1,1,0,1,0,1,4,7,1,,,,,2,1,1.0,1.0,1,2.0,1,0,0.0,1,1.0,1,,1.0,5,1,2,0,0,4,2,4,0,0,4
